intersection_name,intersection_type,scenario,ped_estimation_type,lighting_cmf,twltl_cmf,bulbout_cmf,signal_cmf,school_cmf,pedvol,nlanes,aadt_maj,aadt_minor,nbi_mv,nbi_sv,nbi_all,nped_base,cmf_veh,cmf_ped,ped_factor,pred_veh,pred_ped,long_run_ped_prob,years,long_run_ped_percent
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.705201856849353,38,70.52
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.7145271120573147,39,71.45
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.7235573844551264,40,72.36
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.7323020051395079,41,73.23
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.7407700100395864,42,74.08
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.7489701492538383,43,74.9
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.7569108960916779,44,75.69
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.7646004558290385,45,76.46
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.7720467741869881,46,77.2
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.7792575455421461,47,77.93
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.786240220877382,48,78.62
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.7930020154810112,49,79.3
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.7995499164024458,50,79.95
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8058906896720022,51,80.59
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8120308872923279,52,81.2
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8179768540086698,53,81.8
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8237347338649816,54,82.37
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.829310476552643,55,82.93
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8347098435583523,56,83.47
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8399384141175456,57,83.99
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8450015909794915,58,84.5
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8499046059900225,59,84.99
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.854652525497668,60,85.47
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8592502555887775,61,85.93
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8637025471570434,62,86.37
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8680140008126596,63,86.8
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.872189071636192,64,87.22
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8762320737820704,65,87.62
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8801471849364597,66,88.01
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8839384506341172,67,88.39
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.887609788438695,68,88.76
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8911649919908097,69,89.12
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8946077349280596,70,89.46
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.8979415746810419,71,89.79
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9011699561492917,72,90.12
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9042962152609406,73,90.43
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9073235824197748,74,90.73
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9102551858432524,75,91.03
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9130940547949306,76,91.31
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9158431227146436,77,91.58
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.918505230249663,78,91.85
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9210831281899755,79,92.11
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9235794803107092,80,92.36
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9259968661246475,81,92.6
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9283377835476719,82,92.83
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9306046514798918,83,93.06
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9327998123051239,84,93.28
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9349255343113084,85,93.49
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9369840140343597,86,93.7
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9389773785278758,87,93.9
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.940907687561049,88,94.09
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9427769357470535,89,94.28
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9445870546041035,90,94.46
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9463399145513167,91,94.63
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9480373268414419,92,94.8
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9496810454324504,93,94.97
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9512727687999223,94,95.13
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9528141416921045,95,95.28
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9543067568294495,96,95.43
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9557521565503939,97,95.58
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9571518344050765,98,95.72
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9585072366986435,99,95.85
Agate & 4th,4st,Before - Indirect,indirect,true,true,false,false,false,,,11000,836.0,1.511028592078244,0.23417188444989953,1.7452004765281435,0.038394410483619155,0.8372,1.0,0.022,1.4610818389493618,0.03214380045688596,0.9598197639857335,100,95.98
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.027461360255674694,1,2.75
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.05416859420425735,2,5.42
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.08014241117994536,3,8.01
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.10540295181044912,4,10.54
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.12996980363444555,5,13.0
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.1538620162901554,6,15.39
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.1770981162868216,7,17.71
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.1996961213705425,8,19.97
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.22167355449559967,9,22.17
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.24304745741211475,10,24.3
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.26383440388056956,11,26.38
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.2840505125234387,12,28.41
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.3037114593238982,13,30.37
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.32283248978130263,14,32.28
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.34142843073285645,15,34.14
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.35951370185064646,16,35.95
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.3771023268229493,17,37.71
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.3942079442284858,18,39.42
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.41084381811205306,19,41.08
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.4270228482697358,20,42.7
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.4427575802516709,21,44.28
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.4580602150901236,22,45.81
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.47294261876041666,23,47.29
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.4874163313820492,24,48.74
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.501492576167142,25,50.15
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.5151822681231445,26,51.52
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.5284960225165539,27,52.85
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.5414441631042104,28,54.14
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.554036730138548,29,55.4
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.566283488153012,30,56.63
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.5781939335336768,31,57.82
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.5897773018829374,32,58.98
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.6010425751809849,33,60.1
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.6119984887506162,34,61.2
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.6226535380307817,35,62.27
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.6330159851641226,36,63.3
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.6430938654036045,37,64.31
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.6528949933432164,38,65.29
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.6624269689775667,39,66.24
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.6716971835950738,40,67.17
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.6807128255093221,41,68.07
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.689480885633027,42,68.95
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.6980081628989315,43,69.8
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.7063012695318369,44,70.63
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.7143666361758575,45,71.44
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.7222105168808725,46,72.22
Agate & 4th,4st,After - Indirect,indirect,true,true,false,true,false,,,11000,1386.0,1.7145964510130736,0.24881787985196718,1.9634143308650407,0.043195115279030895,0.6446440000000001,1.0,0.022,1.2657032679061635,0.027845471893935596,0.7298389939520444,47,72.98
